YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1999,7,19,13,,211,3.5,3.9,0.32,14.29,5.52,,1014.2,18.3,17.6,17.1,,
1999,7,19,14,,215,1.0,1.4,0.34,14.29,5.78,,1014.1,18.9,17.3,17.7,,
1999,7,19,15,,154,1.8,2.4,0.33,14.29,5.48,,1013.3,19.6,17.9,18.0,,
1999,7,19,16,,113,1.6,1.9,0.34,14.29,5.23,,1012.9,21.1,18.1,19.1,,
1999,7,19,17,,121,2.3,2.7,0.35,5.26,5.04,,1012.6,21.1,18.1,19.3,,
1999,7,19,18,,153,2.4,2.7,0.36,4.76,4.93,,1012.0,21.5,18.0,17.9,,
1999,7,19,19,,277,2.7,3.7,0.35,4.76,4.97,,1012.6,20.5,18.3,17.0,,
1999,7,19,20,,21,3.2,4.1,0.33,4.55,4.88,,1011.9,19.5,18.3,17.7,,
1999,7,19,21,,348,1.9,2.8,0.33,4.17,4.77,,1012.5,18.3,18.0,17.5,,
1999,7,19,22,,316,2.2,2.8,0.35,12.5,4.96,,1011.7,18.8,18.3,18.1,,
1999,7,19,23,,131,1.4,1.6,0.32,12.5,5.02,,1011.2,18.3,18.0,17.8,,
1999,7,20,0,,291,1.7,2.1,0.31,6.25,5.04,,1011.7,17.6,18.3,17.1,,
1999,7,20,1,,267,2.2,2.8,0.33,14.29,5.46,,1011.7,17.6,18.0,17.2,,
1999,7,20,2,,259,2.2,2.8,0.33,12.5,5.62,,1011.9,18.1,18.3,17.8,,
1999,7,20,3,,298,1.7,1.9,0.3,5.56,5.46,,1012.6,18.3,18.1,17.9,,
1999,7,20,4,,11,0.3,0.5,0.29,14.29,5.61,,1012.7,17.5,18.0,17.2,,
1999,7,20,5,,274,1.6,2.2,0.27,14.29,5.5,,1012.7,17.3,18.0,17.0,,
1999,7,20,6,,305,3.7,4.1,0.28,14.29,5.69,,1012.5,17.2,17.5,16.8,,
1999,7,20,7,,311,2.7,3.7,0.29,5.88,5.76,,1012.6,17.2,17.3,16.3,,
1999,7,20,8,,324,3.3,3.7,0.26,5.56,5.92,,1012.7,16.8,17.5,15.1,,
1999,7,20,9,,321,2.6,3.5,0.27,12.5,6.11,,1013.3,16.5,17.6,14.7,,
1999,7,20,10,,325,3.1,3.9,0.26,5.56,6.04,,1014.1,16.7,17.6,13.7,,
1999,7,20,11,,322,4.0,4.7,0.24,5.56,5.88,,1014.4,17.2,17.5,13.1,,
1999,7,20,12,,345,4.5,5.1,0.27,12.5,5.77,,1015.7,17.5,17.6,12.8,,
1999,7,20,13,,353,4.8,5.5,0.27,12.5,6.25,,1016.1,17.5,17.5,12.9,,
1999,7,20,14,,354,3.4,4.0,0.25,12.5,6.12,,1016.5,17.6,17.5,13.2,,
1999,7,20,15,,21,2.1,2.4,0.24,12.5,6.36,,1016.6,18.0,17.9,13.7,,
1999,7,20,16,,84,3.1,3.4,0.24,12.5,6.11,,1016.6,18.7,18.4,13.7,,
1999,7,20,17,,142,3.3,3.9,0.23,14.29,6.06,,1016.5,18.8,18.4,13.9,,
1999,7,20,18,,159,4.8,5.4,0.23,14.29,6.0,,1016.1,18.8,18.8,13.9,,
1999,7,20,19,,162,4.6,5.3,0.22,12.5,5.42,,1015.9,18.8,18.8,14.1,,
1999,7,20,20,,187,5.2,6.3,0.24,12.5,5.21,,1015.9,19.1,18.8,14.9,,
1999,7,20,21,,192,4.1,4.7,0.23,12.5,5.77,,1015.9,19.1,18.8,15.3,,
1999,7,20,22,,213,4.8,5.6,0.2,12.5,5.47,,1015.9,19.1,18.8,16.0,,
1999,7,20,23,,220,6.3,7.2,0.23,12.5,5.06,,1016.2,19.0,18.7,15.6,,
1999,7,21,0,,228,5.2,6.2,0.26,12.5,3.91,,1016.6,18.5,18.3,15.9,,
1999,7,21,1,,259,3.4,4.5,0.29,12.5,4.09,,1017.2,18.8,18.2,13.7,,
1999,7,21,2,,267,3.8,4.6,0.29,12.5,4.2,,1018.0,18.3,18.1,14.7,,
1999,7,21,3,,324,3.4,3.9,0.28,12.5,4.36,,1018.3,18.8,18.0,10.3,,
1999,7,21,4,,340,2.8,3.5,0.26,12.5,4.64,,1018.9,17.6,17.5,10.1,,
1999,7,21,5,,334,2.7,3.1,0.27,12.5,4.56,,1019.5,16.8,16.8,11.1,,
1999,7,21,6,,271,1.4,1.7,0.25,12.5,4.86,,1019.6,16.3,16.0,9.4,,
1999,7,21,7,,298,2.2,2.5,0.23,12.5,5.08,,1019.7,15.6,15.7,10.9,,
1999,7,21,8,,301,2.6,3.2,0.21,12.5,5.43,,1019.7,15.6,15.6,11.5,,
1999,7,21,9,,324,2.4,2.9,0.2,12.5,5.7,,1019.7,15.6,15.7,11.3,,
1999,7,21,10,,306,0.8,1.1,0.2,12.5,5.58,,1020.4,15.3,16.0,11.1,,
1999,7,21,11,,324,1.4,1.7,0.21,12.5,5.08,,1020.6,15.8,16.7,10.8,,
1999,7,21,12,,279,2.8,3.2,0.19,12.5,5.79,,1021.2,15.7,16.8,11.1,,
1999,7,21,13,,251,1.9,2.4,0.22,12.5,5.29,,1021.2,16.7,17.2,12.3,,
1999,7,21,14,,241,2.1,2.6,0.21,12.5,5.86,,1021.1,17.5,17.5,12.6,,
1999,7,21,15,,196,2.2,2.5,0.21,12.5,5.79,,1021.1,18.3,18.0,13.2,,
1999,7,21,16,,164,3.1,3.7,0.21,12.5,5.91,,1021.0,18.8,18.0,14.8,,
1999,7,21,17,,180,4.3,5.0,0.22,12.5,5.88,,1020.5,19.0,18.0,14.7,,
1999,7,21,18,,174,5.6,6.5,0.24,12.5,5.76,,1019.6,19.1,17.7,13.6,,
1999,7,21,19,,180,5.6,6.9,0.22,8.33,5.14,,1019.4,19.3,17.7,14.5,,
1999,7,21,20,,177,6.1,7.2,0.31,2.7,3.26,,1018.9,19.1,17.1,14.4,,
1999,7,21,21,,177,6.5,7.5,0.43,3.03,3.11,,1018.8,19.1,16.5,13.5,,
1999,7,21,22,,180,6.0,7.0,0.43,3.03,3.15,,1018.0,19.0,16.5,14.3,,
1999,7,21,23,,175,5.3,6.0,0.42,3.33,3.4,,1017.4,18.8,16.4,15.1,,
1999,7,22,0,,184,5.0,5.6,0.43,3.7,3.53,,1017.4,18.3,16.0,15.5,,
1999,7,22,1,,196,4.3,5.2,0.47,3.7,3.6,,1017.4,18.3,15.8,15.7,,
1999,7,22,2,,198,5.0,5.6,0.46,4.0,3.75,,1017.3,18.0,16.0,15.9,,
1999,7,22,3,,194,4.5,5.0,0.54,3.85,3.75,,1017.2,18.2,15.7,15.6,,
1999,7,22,4,,177,4.9,6.5,0.48,4.0,3.72,,1016.5,18.2,15.3,15.9,,
1999,7,22,5,,210,3.0,3.5,0.49,3.85,3.65,,1016.4,17.5,15.2,15.7,,
1999,7,22,6,,227,2.8,3.2,0.5,3.7,3.72,,1015.9,16.4,15.2,15.5,,
1999,7,22,7,,213,2.4,2.7,0.5,3.85,3.77,,1015.8,16.3,15.2,15.2,,
1999,7,22,8,,218,3.5,3.8,0.54,4.0,3.83,,1015.6,16.4,15.3,15.0,,
1999,7,22,9,,231,1.9,2.4,0.53,4.17,3.81,,1015.1,16.0,15.2,15.0,,
1999,7,22,10,,211,2.8,3.3,0.49,4.0,3.91,,1015.0,16.4,15.6,15.3,,
1999,7,22,11,,221,2.1,2.5,0.53,4.35,4.0,,1015.0,16.5,15.6,15.3,,
1999,7,22,12,,212,3.8,4.3,0.57,4.35,4.08,,1014.8,16.8,15.6,15.6,,
1999,7,22,13,,198,4.4,5.1,0.56,4.55,4.2,,1014.8,17.3,15.6,16.1,,
1999,7,22,14,,188,4.0,4.6,0.59,4.76,4.28,,1014.2,17.6,15.7,16.3,,
1999,7,22,15,,180,4.2,4.8,0.53,4.76,4.15,,1014.3,18.0,15.9,16.8,,
1999,7,22,16,,180,5.0,5.8,0.49,4.55,4.15,,1014.1,18.3,16.0,16.8,,
1999,7,22,17,,173,5.4,6.1,0.51,4.55,4.04,,1013.5,18.9,16.0,16.9,,
1999,7,22,18,,174,6.2,7.0,0.56,4.55,3.9,,1012.7,19.1,16.0,16.8,,
1999,7,22,19,,176,6.8,7.6,0.62,4.55,3.81,,1012.2,19.6,16.0,16.3,,
1999,7,22,20,,180,7.3,8.6,0.66,4.35,3.79,,1011.4,19.6,16.0,16.5,,
1999,7,22,21,,182,8.0,9.4,0.73,4.35,3.68,,1010.8,20.3,15.7,17.4,,
1999,7,22,22,,177,7.5,8.4,0.72,4.55,3.72,,1009.8,19.9,15.7,16.9,,
1999,7,22,23,,183,7.8,9.0,0.83,4.76,3.89,,1009.8,19.9,15.7,17.1,,
1999,7,23,0,,187,7.8,8.7,0.98,5.0,4.12,,1010.1,19.7,15.6,17.1,,
1999,7,23,1,,196,8.3,9.5,1.14,5.26,4.34,,1010.0,19.5,15.6,17.3,,
1999,7,23,2,,200,9.2,10.4,1.35,5.26,4.49,,1010.4,19.6,15.6,17.4,,
1999,7,23,3,,203,7.9,9.1,1.25,5.88,4.64,,1010.5,18.8,15.3,17.2,,
1999,7,23,4,,200,6.6,7.5,1.24,6.25,4.74,,1010.4,18.4,15.6,16.8,,
1999,7,23,5,,208,6.4,7.3,1.1,6.67,4.8,,1010.2,18.0,15.2,16.7,,
1999,7,23,6,,,,,,,,,,,,,,
1999,7,23,7,,194,4.6,5.9,1.13,6.25,5.05,,1009.9,17.3,14.9,16.0,,
1999,7,23,8,,208,5.3,6.0,1.08,6.25,4.89,,1009.7,17.2,14.9,15.8,,
1999,7,23,9,,211,5.7,6.5,0.96,6.25,5.0,,1009.4,16.8,14.9,15.6,,
1999,7,23,10,,218,4.1,4.8,0.94,6.25,4.83,,1009.6,16.5,14.9,15.5,,
1999,7,23,11,,236,2.5,3.0,0.94,6.25,4.97,,1010.1,16.9,14.9,15.4,,
1999,7,23,12,,213,3.4,3.7,0.82,5.88,4.82,,1010.2,17.6,15.0,15.7,,
1999,7,23,13,,242,3.0,3.3,0.82,5.88,4.84,,1010.2,17.5,15.2,15.9,,
1999,7,23,14,,222,2.7,3.0,0.69,5.56,4.59,,1010.1,18.9,15.6,16.3,,
1999,7,23,15,,201,3.5,3.9,0.69,5.26,4.56,,1010.0,20.5,16.0,16.5,,
1999,7,23,16,,170,3.6,4.0,0.71,5.0,4.46,,1009.8,19.7,16.4,16.8,,
1999,7,23,17,,180,4.2,4.9,0.65,5.0,4.34,,1009.6,18.9,16.5,16.5,,
1999,7,23,18,,176,5.1,5.8,0.61,4.76,4.31,,1009.0,19.2,16.7,17.1,,
1999,7,23,19,,174,4.8,5.3,0.56,4.76,4.14,,1008.6,18.8,16.5,17.3,,
1999,7,23,20,,230,4.6,5.1,0.5,4.76,4.03,,1008.6,18.3,16.3,17.1,,
1999,7,23,21,,202,5.6,6.4,0.48,4.55,4.07,,1008.1,20.8,16.4,16.2,,
1999,7,23,22,,187,5.5,6.1,0.46,9.09,3.85,,1007.9,20.4,16.0,16.1,,
1999,7,23,23,,185,3.6,4.7,0.42,5.0,4.16,,1007.9,19.1,16.0,17.0,,
1999,7,24,0,,225,2.1,2.7,0.36,4.76,4.34,,1008.0,18.7,16.4,17.4,,
1999,7,24,1,,211,2.9,4.5,0.37,4.76,4.45,,1008.6,18.1,16.0,16.9,,
1999,7,24,2,,188,2.7,3.3,0.37,4.76,4.53,,1008.8,17.7,15.9,16.4,,
1999,7,24,3,,245,2.1,2.6,0.38,4.55,4.31,,1008.8,18.0,16.0,16.5,,
1999,7,24,4,,254,2.3,2.5,0.4,5.0,4.34,,1008.8,17.5,15.7,15.9,,
1999,7,24,5,,223,1.7,2.3,0.46,4.35,4.27,,1008.8,18.3,15.3,17.2,,
1999,7,24,6,,199,1.6,2.0,0.48,4.55,4.18,,1008.7,18.2,15.3,16.8,,
1999,7,24,7,,240,2.3,2.9,0.51,4.35,4.3,,1008.6,17.6,15.2,16.3,,
1999,7,24,8,,237,0.7,1.1,0.51,4.35,4.18,,1008.2,17.6,15.2,16.2,,
1999,7,24,9,,349,0.6,0.8,0.45,3.85,4.11,,1008.1,18.0,15.6,16.1,,
1999,7,24,10,,210,2.3,2.7,0.41,8.33,4.4,,1008.7,17.2,15.6,15.7,,
1999,7,24,11,,252,1.9,2.2,0.45,4.35,4.35,,1008.8,17.6,15.7,16.1,,
1999,7,24,12,,336,2.2,2.6,0.47,4.17,4.27,,1008.6,18.3,16.0,16.8,,
1999,7,24,13,,360,2.0,2.4,0.45,4.35,4.39,,1008.6,18.5,16.4,15.8,,
1999,7,24,14,,352,3.0,3.8,0.43,4.55,4.52,,1008.6,18.3,16.4,15.7,,
1999,7,24,15,,24,2.2,2.4,0.39,4.76,4.5,,1008.8,18.0,16.4,15.7,,
1999,7,24,16,,59,2.7,3.0,0.4,11.11,4.61,,1008.6,18.3,16.4,15.8,,
1999,7,24,17,,55,2.9,3.3,0.34,4.35,4.75,,1008.1,17.5,16.4,15.8,,
1999,7,24,18,,334,3.2,3.6,0.35,11.11,4.85,,1009.4,16.7,16.0,15.9,,
1999,7,24,19,,88,4.5,5.6,0.34,11.11,5.17,,1007.8,16.8,16.0,16.1,,
1999,7,24,20,,74,2.6,3.2,0.35,12.5,5.32,,1007.3,17.2,16.0,16.5,,
1999,7,24,21,,133,3.3,3.9,0.33,12.5,4.95,,1006.5,17.3,16.4,16.6,,
1999,7,24,22,,356,3.9,4.6,0.36,12.5,5.25,,1007.1,16.8,16.4,16.1,,
1999,7,24,23,,75,4.6,5.0,0.32,12.5,5.04,,1006.5,17.3,16.4,16.6,,
1999,7,25,0,,40,3.7,4.3,0.3,6.67,4.98,,1005.7,17.6,16.4,16.8,,
1999,7,25,1,,40,4.1,4.6,0.35,7.69,4.89,,1006.3,17.0,16.4,16.6,,
1999,7,25,2,,48,4.5,5.2,0.36,6.25,4.9,,1006.5,17.1,16.0,16.8,,
1999,7,25,3,,38,2.3,3.0,0.38,11.11,4.49,,1006.5,16.7,16.4,16.5,,
1999,7,25,4,,353,1.4,1.9,0.44,5.88,4.59,,1007.0,16.8,16.4,16.6,,
1999,7,25,5,,358,3.3,3.9,0.48,4.35,4.49,,1006.2,17.2,16.0,16.9,,
1999,7,25,6,,357,1.1,1.4,0.46,4.55,4.61,,1005.7,16.8,16.4,16.6,,
1999,7,25,7,,23,1.0,1.2,0.49,5.26,4.83,,1005.0,17.2,16.4,17.0,,
1999,7,25,8,,140,1.7,2.0,0.48,11.11,5.02,,1005.6,17.5,16.4,17.3,,
1999,7,25,9,,88,0.1,0.6,0.49,5.0,4.96,,1005.5,17.3,16.5,17.1,,
1999,7,25,10,,34,1.6,2.6,0.53,5.26,4.97,,1005.9,17.3,16.5,17.1,,
1999,7,25,11,,20,1.5,1.9,0.53,5.26,4.88,,1006.2,16.8,16.4,16.6,,
1999,7,25,12,,52,1.3,1.6,0.53,5.26,4.96,,1006.8,16.7,16.5,16.5,,
1999,7,25,13,,51,1.8,2.3,0.55,5.56,4.98,,1006.5,16.5,16.5,16.3,,
1999,7,25,14,,29,0.5,0.9,0.58,5.56,4.85,,1006.5,16.8,16.7,16.5,,
1999,7,25,15,,113,2.2,2.4,0.59,5.56,4.95,,1005.6,17.3,16.5,17.0,,
1999,7,25,16,,99,0.8,1.2,0.6,5.0,4.89,,1006.0,18.0,16.8,17.6,,
1999,7,25,17,,205,0.6,1.0,0.75,5.26,5.2,,1006.0,18.6,17.2,18.2,,
1999,7,25,18,,102,2.5,2.9,0.81,5.56,5.12,,1005.6,19.1,18.0,18.7,,
1999,7,25,19,,74,0.2,1.0,0.78,5.56,5.15,,1005.7,19.6,18.1,19.3,,
1999,7,25,20,,116,3.1,3.5,0.69,5.88,4.94,,1005.4,19.1,18.2,18.8,,
1999,7,25,21,,143,4.8,5.9,0.63,5.26,4.88,,1004.9,18.7,18.2,18.4,,
1999,7,25,22,,199,2.9,3.7,0.61,5.26,4.83,,1005.5,18.8,18.3,18.4,,
1999,7,25,23,,201,1.6,1.9,0.57,5.0,4.87,,1005.0,18.7,18.0,18.3,,
1999,7,26,0,,269,0.8,1.5,0.55,5.26,4.94,,1005.7,18.3,17.6,17.9,,
1999,7,26,1,,143,0.3,0.7,0.54,5.0,4.94,,1005.8,17.5,18.0,17.2,,
1999,7,26,2,,167,1.3,1.6,0.55,5.56,5.03,,1006.3,17.5,17.8,17.2,,
1999,7,26,3,,82,0.4,0.7,0.54,5.26,5.18,,1006.3,17.5,17.6,17.3,,
1999,7,26,4,,346,0.6,1.2,0.54,6.25,5.34,,1006.5,17.5,17.5,17.3,,
1999,7,26,5,,23,1.9,2.5,0.55,5.88,5.42,,1006.4,16.8,17.3,16.6,,
1999,7,26,6,,19,2.3,2.9,0.56,5.88,5.46,,1006.3,16.7,16.8,16.5,,
1999,7,26,7,,61,3.2,4.1,0.58,5.56,5.48,,1006.3,16.8,16.7,16.6,,
1999,7,26,8,,54,3.9,4.6,0.59,6.67,5.61,,1006.2,16.8,16.7,16.6,,
1999,7,26,9,,56,2.5,2.9,0.59,5.0,5.68,,1005.7,16.8,16.7,16.6,,
1999,7,26,10,,68,2.1,2.4,0.6,5.56,5.62,,1006.2,16.8,16.7,16.6,,
1999,7,26,11,,48,1.4,1.7,0.59,6.25,5.53,,1006.5,16.8,16.8,16.6,,
1999,7,26,12,,79,2.6,3.2,0.57,7.69,5.55,,1006.5,16.9,16.7,16.7,,
1999,7,26,13,,38,1.8,2.1,0.56,7.14,5.53,,1007.0,17.2,17.2,17.0,,
1999,7,26,14,,40,1.7,2.0,0.61,6.67,5.68,,1006.7,17.3,17.5,17.1,,
1999,7,26,15,,10,1.1,1.5,0.63,6.67,5.63,,1007.7,17.5,17.6,17.3,,
1999,7,26,16,,73,0.5,1.0,0.7,6.67,5.68,,1007.3,17.6,17.9,17.3,,
1999,7,26,17,,92,0.7,0.9,0.6,6.25,5.45,,1007.2,18.3,18.0,18.0,,
1999,7,26,18,,194,0.9,1.3,0.54,6.67,5.1,,1007.1,18.4,18.3,18.0,,
1999,7,26,19,,162,0.5,0.8,0.65,6.67,5.6,,1007.3,19.1,19.0,18.7,,
1999,7,26,20,,287,1.3,1.8,0.6,6.67,5.56,,1007.1,18.8,19.1,18.3,,
1999,7,26,21,,6,1.2,1.5,0.62,6.67,5.54,,1006.7,18.8,18.3,18.3,,
1999,7,26,22,,208,0.5,0.7,0.6,7.14,5.41,,1007.0,19.0,19.1,18.3,,
1999,7,26,23,,172,0.7,1.0,0.61,6.67,5.49,,1007.1,19.1,18.8,18.2,,
1999,7,27,0,,257,0.4,0.7,0.61,7.14,5.57,,1007.0,18.9,18.4,18.0,,
1999,7,27,1,,81,1.0,1.5,0.6,6.25,5.5,,1007.1,18.3,18.0,17.8,,
1999,7,27,2,,105,1.1,1.3,0.61,6.25,5.69,,1007.2,18.3,18.0,17.8,,
1999,7,27,3,,183,1.5,1.8,0.61,6.25,5.77,,1007.3,18.0,17.3,17.7,,
1999,7,27,4,,197,1.5,2.0,0.67,6.25,5.74,,1007.4,18.1,17.5,17.7,,
1999,7,27,5,,227,1.5,2.3,0.62,6.25,5.8,,1007.3,18.0,17.4,17.7,,
1999,7,27,6,,188,1.3,1.6,0.64,5.88,5.81,,1007.2,18.0,17.6,17.7,,
1999,7,27,7,,223,2.8,3.2,0.59,7.14,6.08,,1007.2,18.0,18.0,17.7,,
1999,7,27,8,,247,3.3,3.9,0.6,6.25,6.4,,1007.1,17.3,18.0,17.0,,
1999,7,27,9,,214,2.5,3.2,0.58,7.69,6.48,,1007.0,17.5,17.7,17.3,,
1999,7,27,10,,229,4.1,5.0,0.57,7.14,6.5,,1007.2,17.3,17.6,17.1,,
1999,7,27,11,,225,2.4,3.0,0.58,7.14,6.56,,1007.8,17.5,17.6,17.3,,
1999,7,27,12,,224,1.2,1.7,0.64,7.14,6.79,,1007.3,17.6,17.6,17.3,,
1999,7,27,13,,217,1.3,1.8,0.64,7.14,6.61,,1007.6,18.0,18.0,17.7,,
1999,7,27,14,,209,1.4,1.9,0.68,6.67,6.5,,1007.5,18.0,17.6,17.7,,
1999,7,27,15,,184,2.0,2.3,0.68,7.69,6.62,,1007.8,18.8,18.0,18.3,,
1999,7,27,16,,156,2.9,3.3,0.76,7.14,6.52,,1007.2,18.8,18.3,18.1,,
1999,7,27,17,,149,3.1,3.7,0.74,7.69,6.32,,1007.2,19.1,18.1,18.2,,
1999,7,27,18,,166,4.1,4.5,0.68,6.25,6.27,,1006.6,19.1,17.6,18.0,,
1999,7,27,19,,160,3.7,4.1,0.63,7.14,6.32,,1006.5,19.3,17.6,18.1,,
1999,7,27,20,,169,3.7,4.2,0.64,7.14,6.55,,1006.5,19.6,18.3,18.2,,
1999,7,27,21,,177,3.8,4.3,0.66,8.33,6.79,,1006.4,19.6,18.4,18.5,,
1999,7,27,22,,194,3.6,4.0,0.67,9.09,6.41,,1006.3,19.6,18.3,18.6,,
1999,7,27,23,,192,3.4,3.9,0.62,8.33,6.53,,1006.4,19.6,18.4,18.5,,
1999,7,28,0,,197,4.7,5.3,0.64,8.33,6.71,,1006.4,19.6,18.4,18.7,,
1999,7,28,1,,209,3.1,3.7,0.62,8.33,6.39,,1006.9,19.3,18.3,18.5,,
1999,7,28,2,,194,1.9,2.4,0.65,7.69,6.22,,1007.3,19.5,18.3,18.6,,
1999,7,28,3,,230,4.1,5.2,0.7,7.14,5.89,,1007.1,19.5,18.3,18.4,,
1999,7,28,4,,228,1.6,2.5,0.68,7.14,5.98,,1007.0,18.8,18.3,17.9,,
1999,7,28,5,,212,2.5,3.2,0.64,6.25,5.96,,1006.5,18.7,18.0,17.7,,
1999,7,28,6,,269,2.4,2.8,0.65,7.69,6.27,,1006.4,18.3,17.6,17.3,,
1999,7,28,7,,258,2.3,2.6,0.61,7.14,6.11,,1006.3,18.8,17.5,17.5,,
1999,7,28,8,,265,1.8,2.3,0.59,7.14,6.06,,1006.3,18.3,17.5,17.1,,
1999,7,28,9,,268,2.2,2.7,0.59,9.09,6.19,,1006.3,19.0,17.3,17.3,,
1999,7,28,10,,248,1.0,1.9,0.62,9.09,6.17,,1006.5,18.1,17.3,16.9,,
1999,7,28,11,,291,1.4,1.8,0.57,9.09,5.74,,1006.6,19.0,17.3,16.8,,
1999,7,28,12,,325,0.9,1.1,0.55,9.09,5.93,,1006.7,19.5,17.5,15.4,,
1999,7,28,13,,292,0.7,1.0,0.59,7.69,6.09,,1006.6,19.5,18.0,16.2,,
1999,7,28,14,,165,1.0,1.4,0.59,7.69,5.88,,1006.7,21.6,18.6,16.1,,
1999,7,28,15,,173,1.9,2.3,0.6,7.14,5.85,,1006.4,21.5,19.5,18.6,,
1999,7,28,16,,175,2.8,3.1,0.57,6.67,5.65,,1006.5,21.1,19.9,18.7,,
1999,7,28,17,,162,2.9,3.1,0.53,7.14,6.11,,1006.2,21.1,19.6,18.8,,
1999,7,28,18,,174,3.7,4.2,0.5,8.33,6.13,,1005.7,21.3,19.8,18.8,,
1999,7,28,19,,182,4.4,4.8,0.48,8.33,6.03,,1004.9,21.4,19.6,18.1,,
1999,7,28,20,,163,3.0,3.5,0.53,6.67,6.58,,1004.7,21.5,19.5,18.6,,
1999,7,28,21,,178,4.9,5.6,0.52,9.09,6.55,,1004.6,22.2,19.5,17.2,,
1999,7,28,22,,176,5.0,5.5,0.55,9.09,6.47,,1004.8,21.5,19.1,17.9,,
1999,7,28,23,,180,3.9,4.4,0.54,9.09,6.97,,1004.9,21.2,18.8,17.8,,
1999,7,29,0,,180,2.6,3.3,0.52,9.09,6.58,,1005.4,21.1,18.4,17.9,,
1999,7,29,1,,330,0.9,1.1,0.59,8.33,6.71,,1005.7,20.2,18.3,17.1,,
1999,7,29,2,,319,2.7,2.9,0.55,7.14,6.58,,1006.3,20.9,18.3,16.9,,
1999,7,29,3,,327,3.1,3.3,0.57,7.14,6.66,,1005.8,21.0,17.6,16.1,,
1999,7,29,4,,325,3.0,3.5,0.53,7.14,6.4,,1006.1,21.4,17.5,14.3,,
1999,7,29,5,,327,3.1,3.4,0.5,7.14,6.31,,1005.7,19.8,17.4,14.6,,
1999,7,29,6,,314,0.8,1.3,0.49,7.14,6.26,,1005.9,19.1,16.8,14.6,,
1999,7,29,7,,294,0.2,1.0,0.47,10.0,6.62,,1005.7,19.5,16.8,13.9,,
1999,7,29,8,,354,1.1,1.3,0.48,10.0,6.48,,1005.7,18.7,16.7,14.4,,
1999,7,29,9,,286,0.6,0.7,0.45,10.0,6.98,,1005.7,18.3,16.7,14.8,,
1999,7,29,10,,320,1.6,1.8,0.5,9.09,7.27,,1005.7,18.8,17.2,14.2,,
1999,7,29,11,,328,2.3,3.0,0.48,8.33,7.3,,1005.8,18.8,17.5,14.4,,
1999,7,29,12,,322,1.2,1.7,0.43,9.09,7.4,,1006.2,19.1,17.8,15.5,,
1999,7,29,13,,36,2.2,2.9,0.5,8.33,7.07,,1006.4,19.5,18.0,16.7,,
1999,7,29,14,,97,1.9,2.2,0.49,7.69,6.98,,1006.3,19.9,18.7,16.6,,
1999,7,29,15,,140,2.5,3.1,0.53,8.33,6.78,,1006.3,20.3,18.9,17.3,,
1999,7,29,16,,99,1.5,1.9,0.46,7.69,6.52,,1005.7,21.1,19.1,17.7,,
1999,7,29,17,,128,2.3,2.8,0.47,7.14,6.39,,1005.6,21.4,19.6,18.3,,
1999,7,29,18,,134,2.9,3.3,0.46,7.69,6.76,,1005.7,21.1,19.5,18.9,,
1999,7,29,19,,162,3.7,4.1,0.47,7.14,6.53,,1005.7,21.1,19.5,19.0,,
1999,7,29,20,,173,2.6,3.0,0.43,10.0,6.69,,1005.5,20.5,19.1,19.0,,
1999,7,29,21,,168,3.2,3.9,0.4,9.09,6.63,,1004.9,20.4,19.1,19.0,,
1999,7,29,22,,144,3.3,3.7,0.44,9.09,6.94,,1004.2,20.3,18.8,19.1,,
1999,7,29,23,,168,2.6,3.0,0.43,9.09,6.71,,1004.1,20.4,18.4,19.3,,
1999,7,30,0,,246,1.3,2.1,0.47,9.09,6.81,,1004.8,19.9,18.3,18.4,,
1999,7,30,1,,185,1.1,1.5,0.55,9.09,6.98,,1005.5,19.7,18.0,18.4,,
1999,7,30,2,,145,1.4,1.5,0.48,9.09,6.95,,1004.9,20.4,18.3,18.8,,
1999,7,30,3,,201,1.1,1.4,0.51,9.09,6.59,,1004.8,19.9,18.3,18.9,,
1999,7,30,4,,326,0.3,0.5,0.46,7.14,6.18,,1005.0,19.5,18.3,18.7,,
1999,7,30,5,,24,1.8,2.1,0.46,7.14,5.84,,1004.8,19.5,18.3,18.7,,
1999,7,30,6,,48,1.8,2.1,0.46,10.0,5.49,,1004.9,19.1,18.3,18.5,,
1999,7,30,7,,70,2.3,2.5,0.43,10.0,5.13,,1004.7,19.1,18.2,18.6,,
1999,7,30,8,,100,2.9,3.2,0.44,10.0,4.93,,1004.2,19.1,18.3,18.6,,
1999,7,30,9,,74,2.2,2.4,0.47,10.0,5.28,,1004.2,19.1,18.1,18.6,,
1999,7,30,10,,107,0.5,1.3,0.46,9.09,5.46,,1004.9,19.1,18.1,18.6,,
1999,7,30,11,,132,1.9,2.5,0.45,10.0,5.2,,1004.7,19.6,18.0,19.1,,
1999,7,30,12,,228,1.0,1.4,0.46,9.09,5.62,,1004.9,19.1,18.1,18.7,,
1999,7,30,13,,221,1.7,3.1,0.48,9.09,5.65,,1005.5,19.2,18.1,18.7,,
1999,7,30,14,,197,3.0,3.7,0.47,9.09,5.71,,1005.6,19.1,18.3,18.6,,
1999,7,30,15,,155,1.6,2.0,0.53,7.69,5.09,,1005.6,19.5,18.3,19.1,,
1999,7,30,16,,169,2.8,3.2,0.53,7.14,4.91,,1005.5,19.8,18.8,19.4,,
